"","V1","V2","V3","V4","V5","V6","V7"
"35640","chr17",17823999,17824009,"SREBF2",320,"-",NA
"35641","chr17",17823999,17824009,"TBX3",271,"-",NA
"35642","chr17",17823999,17824009,"TBX6",250,"-",NA
"35643","chr17",17824000,17824008,"MGA",266,"-",NA
"35644","chr17",17824000,17824008,"NR2C2(var.2)",154,"-",NA
"35645","chr17",17824000,17824008,"TBX4",269,"-",NA
"35646","chr17",17824000,17824008,"TBX5",301,"-",NA
"35647","chr17",17824000,17824008,"TEAD3",252,"+",NA
"35648","chr17",17824000,17824012,"ZNF317",332,"+",NA
"35649","chr17",17824001,17824009,"SOX18",229,"+",NA
"35650","chr17",17824001,17824011,"FIGLA",257,"+",NA
"35651","chr17",17824001,17824011,"SNAI1",303,"-",NA
"35652","chr17",17824001,17824016,"ZBTB26",308,"+",NA
"35653","chr17",17824002,17824012,"Hand1::Tcf3",324,"-",NA
"35654","chr17",17824003,17824014,"ZBTB12",293,"+",NA
"35655","chr17",17824006,17824015,"NR1I3",247,"+",NA
"35656","chr17",17824006,17824023,"NR3C1",398,"-",NA
"35657","chr17",17824006,17824023,"NR3C1",401,"+",NA
"35658","chr17",17824006,17824023,"NR3C2",420,"+",NA
"35659","chr17",17824006,17824023,"NR3C2",430,"-",NA
"35660","chr17",17824007,17824015,"VDR",253,"-",NA
"35661","chr17",17824011,17824021,"SOX4",300,"-",NA
"35662","chr17",17824011,17824022,"RUNX1",316,"+",NA
"35663","chr17",17824011,17824022,"SOX10",330,"-",NA
"35664","chr17",17824012,17824022,"Sox3",275,"+",NA
"35665","chr17",17824012,17824022,"Sox6",270,"+",NA
"35666","chr17",17824013,17824020,"MEIS1",180,"-",NA
"35667","chr17",17824014,17824021,"FOXO4",246,"-",NA
"35668","chr17",17824014,17824021,"FOXO6",257,"-",NA
"35669","chr17",17824016,17824025,"LIN54",333,"-",NA
"35670","chr17",17824017,17824026,"LIN54",323,"+",NA
"35671","chr17",17824017,17824027,"NFAT5",263,"-",NA
"35672","chr17",17824019,17824027,"NR2C2(var.2)",197,"-",NA
"35673","chr17",17824020,17824030,"Dlx1",209,"+",NA
"35674","chr17",17824020,17824030,"EVX1",217,"-",NA
"35675","chr17",17824020,17824030,"EVX2",211,"-",NA
"35676","chr17",17824020,17824030,"HOXB3",195,"+",NA
"35677","chr17",17824021,17824029,"DRGX",225,"+",NA
"35678","chr17",17824021,17824029,"Dlx4",217,"+",NA
"35679","chr17",17824021,17824029,"EN1",238,"+",NA
"35680","chr17",17824021,17824029,"LHX1",218,"-",NA
"35681","chr17",17824021,17824029,"LHX1",234,"+",NA
"35682","chr17",17824021,17824033,"GFI1",373,"+",NA
"35683","chr17",17824022,17824033,"Gfi1b",432,"+",NA
"35684","chr17",17824023,17824031,"Pax2",301,"+",NA
"35685","chr17",17824023,17824032,"SOX9",280,"-",NA
"35686","chr17",17824024,17824032,"GSX2",196,"+",NA
"35687","chr17",17824024,17824032,"SOX18",210,"+",NA
"35688","chr17",17824024,17824035,"Gfi1b",304,"-",NA
"35689","chr17",17824025,17824035,"TFCP2",301,"-",NA
"35690","chr17",17824028,17824037,"NR1I3",237,"-",NA
"35691","chr17",17824029,17824037,"NR2C2(var.2)",235,"+",NA
"35692","chr17",17824032,17824045,"SMAD2::SMAD3::SMAD4",344,"+",NA
"35693","chr17",17824034,17824043,"HIC2",340,"-",NA
"35694","chr17",17824034,17824043,"Hic1",394,"-",NA
"35695","chr17",17824034,17824043,"RFX7",268,"+",NA
"35696","chr17",17824034,17824043,"THAP1",238,"-",NA
"35697","chr17",17824034,17824044,"NFIA",278,"-",NA
"35698","chr17",17824034,17824045,"ZBTB12",313,"+",NA
"35699","chr17",17824035,17824043,"MEIS2",259,"-",NA
"35700","chr17",17824035,17824043,"MEIS3",221,"-",NA
"35701","chr17",17824035,17824044,"NFIX",359,"-",NA
"35702","chr17",17824035,17824046,"Spz1",345,"-",NA
"35703","chr17",17824035,17824046,"TBX2",275,"-",NA
"35704","chr17",17824036,17824043,"MEIS1",194,"+",NA
"35705","chr17",17824036,17824043,"MEIS1",220,"-",NA
"35706","chr17",17824036,17824046,"TBX3",303,"-",NA
"35707","chr17",17824036,17824046,"TBX6",304,"-",NA
"35708","chr17",17824037,17824045,"MGA",270,"-",NA
"35709","chr17",17824037,17824045,"TBX4",283,"-",NA
"35710","chr17",17824037,17824045,"TBX5",273,"-",NA
"35711","chr17",17824039,17824047,"NR2C2(var.2)",183,"-",NA
"35712","chr17",17824040,17824048,"SOX18",218,"+",NA
"35713","chr17",17824040,17824052,"TFAP2A(var.2)",250,"-",NA
"35714","chr17",17824040,17824052,"TFAP2A(var.2)",300,"+",NA
"35715","chr17",17824040,17824052,"TFAP2B",266,"-",NA
"35716","chr17",17824040,17824052,"TFAP2B",297,"+",NA
"35717","chr17",17824040,17824052,"TFAP2C",272,"-",NA
"35718","chr17",17824040,17824052,"TFAP2C",287,"+",NA
"35719","chr17",17824040,17824054,"TFAP2A",332,"-",NA
"35720","chr17",17824041,17824049,"HOXB6",184,"-",NA
"35721","chr17",17824041,17824052,"TFAP2E",267,"+",NA
"35722","chr17",17824041,17824052,"TFAP2E",269,"-",NA
"35723","chr17",17824044,17824052,"BARHL1",209,"+",NA
"35724","chr17",17824044,17824052,"RHOXF1",179,"+",NA
"35725","chr17",17824046,17824057,"KLF3",289,"+",NA
"35726","chr17",17824048,17824056,"NR2C2(var.2)",147,"-",NA
"35727","chr17",17824048,17824063,"THRB",318,"-",NA
"35728","chr17",17824051,17824059,"OTX1",227,"-",NA
"35729","chr17",17824051,17824063,"MYBL1",364,"+",NA
"35730","chr17",17824054,17824064,"BARHL2",231,"+",NA
"35731","chr17",17824054,17824064,"HMBOX1",244,"-",NA
"35732","chr17",17824054,17824064,"HOXA6",211,"-",NA
"35733","chr17",17824055,17824063,"BARHL1",224,"+",NA
"35734","chr17",17824055,17824063,"BARX1",243,"-",NA
"35735","chr17",17824055,17824063,"BSX",267,"-",NA
"35736","chr17",17824055,17824063,"GSX2",207,"-",NA
"35737","chr17",17824055,17824063,"HOXA4",229,"-",NA
"35738","chr17",17824055,17824063,"HOXB6",229,"+",NA
"35739","chr17",17824055,17824063,"NR2C2(var.2)",217,"-",NA
"35740","chr17",17824055,17824064,"VENTX",256,"-",NA
"35741","chr17",17824056,17824065,"RUNX2",311,"+",NA
"35742","chr17",17824057,17824068,"MAZ",298,"+",NA
"35743","chr17",17824057,17824068,"Nkx2-5(var.2)",282,"+",NA
"35744","chr17",17824059,17824068,"NKX2-8",199,"+",NA
"35745","chr17",17824060,17824069,"NFIX",244,"+",NA
"35746","chr17",17824061,17824071,"KLF5",286,"+",NA
"35747","chr17",17824061,17824072,"Spz1",445,"-",NA
"35748","chr17",17824062,17824068,"ZNF354C",216,"+",NA
"35749","chr17",17824062,17824072,"KLF5",253,"+",NA
"35750","chr17",17824063,17824071,"NR2C2(var.2)",197,"-",NA
"35751","chr17",17824064,17824072,"NR2C2(var.2)",246,"-",NA
"35752","chr17",17824064,17824074,"MZF1(var.2)",291,"-",NA
"35753","chr17",17824065,17824076,"MAZ",296,"+",NA
"35754","chr17",17824068,17824078,"VEZF1",268,"+",NA
"35755","chr17",17824070,17824081,"Foxo1",294,"+",NA
"35756","chr17",17824071,17824081,"BARHL2",354,"-",NA
"35757","chr17",17824071,17824082,"FOXA2",310,"-",NA
"35758","chr17",17824071,17824082,"FOXA3",310,"-",NA
"35759","chr17",17824071,17824082,"FOXK2",291,"-",NA
"35760","chr17",17824071,17824082,"FOXP1",302,"-",NA
"35761","chr17",17824071,17824082,"FOXP2",373,"-",NA
"35762","chr17",17824071,17824082,"Foxf1",289,"-",NA
"35763","chr17",17824071,17824083,"MYBL1",329,"+",NA
"35764","chr17",17824072,17824080,"BARHL1",421,"-",NA
"35765","chr17",17824072,17824080,"BSX",221,"+",NA
"35766","chr17",17824072,17824080,"FOXD1",294,"-",NA
"35767","chr17",17824072,17824080,"FOXO3",291,"-",NA
"35768","chr17",17824072,17824080,"Foxj2",252,"-",NA
"35769","chr17",17824072,17824080,"NR2C2(var.2)",174,"+",NA
"35770","chr17",17824072,17824080,"OTX1",224,"-",NA
"35771","chr17",17824073,17824080,"FOXI1",298,"-",NA
"35772","chr17",17824073,17824080,"FOXL1",252,"-",NA
"35773","chr17",17824073,17824080,"FOXO4",269,"-",NA
"35774","chr17",17824073,17824080,"FOXO6",301,"-",NA
"35775","chr17",17824073,17824080,"FOXP3",313,"-",NA
"35776","chr17",17824073,17824083,"HOXA9",213,"-",NA
"35777","chr17",17824074,17824084,"HMBOX1",267,"-",NA
"35778","chr17",17824074,17824084,"MSANTD3",268,"+",NA
"35779","chr17",17824075,17824081,"Arid3a",228,"-",NA
"35780","chr17",17824075,17824085,"KLF5",255,"+",NA
"35781","chr17",17824076,17824084,"PITX1",243,"+",NA
"35782","chr17",17824076,17824084,"RHOXF1",193,"+",NA
"35783","chr17",17824076,17824085,"NKX2-8",201,"+",NA
"35784","chr17",17824076,17824086,"MZF1(var.2)",305,"-",NA
"35785","chr17",17824076,17824090,"Wt1",355,"+",NA
"35786","chr17",17824078,17824093,"Stat6",336,"-",NA
"35787","chr17",17824079,17824085,"ZNF354C",204,"+",NA
"35788","chr17",17824079,17824088,"NKX2-8",237,"+",NA
"35789","chr17",17824079,17824091,"INSM1",321,"-",NA
"35790","chr17",17824080,17824089,"NFIX",198,"+",NA
"35791","chr17",17824080,17824095,"ZBTB26",582,"+",NA
"35792","chr17",17824081,17824090,"THAP1",241,"+",NA
"35793","chr17",17824081,17824091,"Hand1::Tcf3",275,"-",NA
"35794","chr17",17824081,17824092,"STAT1",303,"+",NA
"35795","chr17",17824081,17824092,"STAT3",246,"-",NA
"35796","chr17",17824081,17824092,"STAT3",265,"+",NA
"35797","chr17",17824082,17824088,"ZNF354C",253,"+",NA
"35798","chr17",17824082,17824093,"Stat5a::Stat5b",299,"-",NA
"35799","chr17",17824083,17824091,"Smad4",298,"-",NA
"35800","chr17",17824084,17824098,"FOXK1",353,"+",NA
"35801","chr17",17824085,17824095,"GATA5",274,"+",NA
"35802","chr17",17824085,17824096,"FOXA2",285,"+",NA
"35803","chr17",17824085,17824096,"FOXA3",295,"+",NA
"35804","chr17",17824085,17824096,"FOXK2",307,"+",NA
"35805","chr17",17824085,17824096,"FOXP1",288,"+",NA
"35806","chr17",17824085,17824096,"FOXP2",405,"+",NA
"35807","chr17",17824085,17824096,"Foxf1",277,"+",NA
"35808","chr17",17824085,17824097,"FOXA1",318,"+",NA
"35809","chr17",17824086,17824094,"GATA3",245,"+",NA
"35810","chr17",17824086,17824097,"Foxo1",519,"-",NA
"35811","chr17",17824086,17824097,"PRDM4",301,"-",NA
"35812","chr17",17824087,17824094,"FOXI1",336,"+",NA
"35813","chr17",17824087,17824094,"FOXL1",270,"+",NA
"35814","chr17",17824087,17824094,"FOXO4",343,"+",NA
"35815","chr17",17824087,17824094,"FOXO6",336,"+",NA
"35816","chr17",17824087,17824094,"FOXP3",321,"+",NA
"35817","chr17",17824087,17824095,"BARHL1",199,"+",NA
"35818","chr17",17824087,17824095,"FOXD1",294,"+",NA
"35819","chr17",17824087,17824095,"FOXO3",291,"+",NA
"35820","chr17",17824087,17824095,"Foxj2",328,"+",NA
"35821","chr17",17824087,17824099,"GFI1",298,"+",NA
"35822","chr17",17824087,17824099,"RORC",327,"+",NA
"35823","chr17",17824088,17824100,"IKZF1",366,"+",NA
"35824","chr17",17824089,17824100,"RORB",291,"+",NA
"35825","chr17",17824091,17824099,"Pax2",207,"-",NA
"35826","chr17",17824092,17824100,"NR2C2(var.2)",153,"+",NA
"35827","chr17",17824093,17824100,"MEIS1",250,"+",NA
"35828","chr17",17824093,17824101,"MEIS3",252,"+",NA
"35829","chr17",17824093,17824103,"ZBTB32",302,"+",NA
"35830","chr17",17824095,17824107,"BARX2",237,"+",NA
"35831","chr17",17824096,17824104,"Dux",244,"+",NA
"35832","chr17",17824096,17824104,"HOXA4",184,"+",NA
"35833","chr17",17824096,17824104,"MEIS3",236,"-",NA
"35834","chr17",17824096,17824107,"FOXB1",280,"+",NA
"35835","chr17",17824097,17824104,"MEIS1",260,"-",NA
"35836","chr17",17824097,17824107,"POU6F1(var.2)",377,"-",NA
"35837","chr17",17824097,17824107,"POU6F2",327,"+",NA
"35838","chr17",17824098,17824106,"Nobox",320,"-",NA
"35839","chr17",17824098,17824106,"Pax2",238,"+",NA
"35840","chr17",17824098,17824107,"VENTX",299,"+",NA
"35841","chr17",17824098,17824108,"Dlx1",252,"-",NA
"35842","chr17",17824098,17824108,"Dlx1",295,"+",NA
"35843","chr17",17824098,17824108,"EMX2",302,"-",NA
"35844","chr17",17824098,17824108,"EMX2",311,"+",NA
"35845","chr17",17824098,17824108,"EN2",250,"-",NA
"35846","chr17",17824098,17824108,"EN2",275,"+",NA
"35847","chr17",17824098,17824108,"ESX1",255,"+",NA
"35848","chr17",17824098,17824108,"EVX1",230,"-",NA
"35849","chr17",17824098,17824108,"EVX1",376,"+",NA
"35850","chr17",17824098,17824108,"EVX2",235,"-",NA
"35851","chr17",17824098,17824108,"EVX2",355,"+",NA
"35852","chr17",17824098,17824108,"GBX1",292,"+",NA
"35853","chr17",17824098,17824108,"GBX2",240,"-",NA
"35854","chr17",17824098,17824108,"GBX2",279,"+",NA
"35855","chr17",17824098,17824108,"GSX1",308,"+",NA
"35856","chr17",17824098,17824108,"HESX1",234,"-",NA
"35857","chr17",17824098,17824108,"HOXA6",215,"-",NA
"35858","chr17",17824098,17824108,"HOXA6",372,"+",NA
"35859","chr17",17824098,17824108,"HOXB3",340,"+",NA
"35860","chr17",17824098,17824108,"HOXB7",362,"+",NA
"35861","chr17",17824098,17824108,"LBX2",248,"+",NA
"35862","chr17",17824098,17824108,"LHX6",248,"+",NA
"35863","chr17",17824098,17824108,"LHX6",263,"-",NA
"35864","chr17",17824098,17824108,"MEOX1",263,"-",NA
"35865","chr17",17824098,17824108,"MEOX1",393,"+",NA
"35866","chr17",17824098,17824108,"MEOX2",250,"-",NA
"35867","chr17",17824098,17824108,"MEOX2",417,"+",NA
"35868","chr17",17824098,17824108,"MIXL1",219,"-",NA
"35869","chr17",17824098,17824108,"MIXL1",241,"+",NA
"35870","chr17",17824098,17824108,"MNX1",250,"-",NA
"35871","chr17",17824098,17824108,"MNX1",316,"+",NA
"35872","chr17",17824098,17824108,"NOTO",271,"+",NA
"35873","chr17",17824098,17824108,"POU6F1",297,"+",NA
"35874","chr17",17824098,17824108,"POU6F1",297,"-",NA
"35875","chr17",17824098,17824109,"Isl1",297,"+",NA
"35876","chr17",17824098,17824109,"SOX13",300,"-",NA
"35877","chr17",17824098,17824109,"SOX2",300,"-",NA
"35878","chr17",17824098,17824110,"Hoxa11",278,"+",NA
"35879","chr17",17824098,17824111,"GATA6",328,"+",NA
"35880","chr17",17824099,17824107,"BARX1",290,"+",NA
"35881","chr17",17824099,17824107,"BSX",287,"+",NA
"35882","chr17",17824099,17824107,"DLX5",219,"-",NA
"35883","chr17",17824099,17824107,"DLX5",309,"+",NA
"35884","chr17",17824099,17824107,"DLX6",240,"-",NA
"35885","chr17",17824099,17824107,"DLX6",294,"+",NA
"35886","chr17",17824099,17824107,"DRGX",225,"-",NA
"35887","chr17",17824099,17824107,"DRGX",250,"+",NA
"35888","chr17",17824099,17824107,"Dlx2",258,"-",NA
"35889","chr17",17824099,17824107,"Dlx2",311,"+",NA
"35890","chr17",17824099,17824107,"Dlx3",242,"-",NA
"35891","chr17",17824099,17824107,"Dlx3",299,"+",NA
"35892","chr17",17824099,17824107,"Dlx4",239,"-",NA
"35893","chr17",17824099,17824107,"Dlx4",303,"+",NA
"35894","chr17",17824099,17824107,"EMX1",303,"-",NA
"35895","chr17",17824099,17824107,"EMX1",306,"+",NA
"35896","chr17",17824099,17824107,"EN1",246,"+",NA
"35897","chr17",17824099,17824107,"EN1",263,"-",NA
"35898","chr17",17824099,17824107,"GSX2",195,"-",NA
"35899","chr17",17824099,17824107,"GSX2",351,"+",NA
"35900","chr17",17824099,17824107,"HOXA1",315,"+",NA
"35901","chr17",17824099,17824107,"HOXA1",321,"-",NA
"35902","chr17",17824099,17824107,"HOXA2",230,"-",NA
"35903","chr17",17824099,17824107,"HOXA2",349,"+",NA
"35904","chr17",17824099,17824107,"HOXA4",254,"-",NA
"35905","chr17",17824099,17824107,"HOXA4",391,"+",NA
"35906","chr17",17824099,17824107,"HOXA5",295,"+",NA
"35907","chr17",17824099,17824107,"HOXA5",295,"-",NA
"35908","chr17",17824099,17824107,"HOXA7",279,"-",NA
"35909","chr17",17824099,17824107,"HOXA7",353,"+",NA
"35910","chr17",17824099,17824107,"HOXB2",289,"-",NA
"35911","chr17",17824099,17824107,"HOXB2",308,"+",NA
"35912","chr17",17824099,17824107,"HOXB4",277,"-",NA
"35913","chr17",17824099,17824107,"HOXB4",370,"+",NA
"35914","chr17",17824099,17824107,"HOXB5",326,"-",NA
"35915","chr17",17824099,17824107,"HOXB5",333,"+",NA
"35916","chr17",17824099,17824107,"HOXB6",250,"+",NA
"35917","chr17",17824099,17824107,"HOXB6",358,"-",NA
"35918","chr17",17824099,17824107,"HOXB8",279,"-",NA
"35919","chr17",17824099,17824107,"HOXB8",361,"+",NA
"35920","chr17",17824099,17824107,"HOXC4",207,"-",NA
"35921","chr17",17824099,17824107,"HOXC4",370,"+",NA
"35922","chr17",17824099,17824107,"HOXC8",310,"+",NA
"35923","chr17",17824099,17824107,"HOXC8",317,"-",NA
"35924","chr17",17824099,17824107,"HOXD3",273,"+",NA
"35925","chr17",17824099,17824107,"HOXD3",320,"-",NA
"35926","chr17",17824099,17824107,"HOXD4",214,"-",NA
"35927","chr17",17824099,17824107,"HOXD4",373,"+",NA
"35928","chr17",17824099,17824107,"HOXD8",286,"-",NA
"35929","chr17",17824099,17824107,"HOXD8",349,"+",NA
"35930","chr17",17824099,17824107,"ISX",233,"-",NA
"35931","chr17",17824099,17824107,"ISX",250,"+",NA
"35932","chr17",17824099,17824107,"LBX1",290,"-",NA
"35933","chr17",17824099,17824107,"LHX1",255,"-",NA
"35934","chr17",17824099,17824107,"LHX1",284,"+",NA
"35935","chr17",17824099,17824107,"LHX5",317,"+",NA
"35936","chr17",17824099,17824107,"LHX9",246,"-",NA
"35937","chr17",17824099,17824107,"LHX9",294,"+",NA
"35938","chr17",17824099,17824107,"Lhx4",213,"-",NA
"35939","chr17",17824099,17824107,"Lhx4",258,"+",NA
"35940","chr17",17824099,17824107,"Lhx8",225,"-",NA
"35941","chr17",17824099,17824107,"Lhx8",228,"+",NA
"35942","chr17",17824099,17824107,"MSX1",246,"-",NA
"35943","chr17",17824099,17824107,"MSX1",255,"+",NA
"35944","chr17",17824099,17824107,"MSX2",247,"+",NA
"35945","chr17",17824099,17824107,"Msx3",237,"+",NA
"35946","chr17",17824099,17824107,"NKX6-1",349,"+",NA
"35947","chr17",17824099,17824107,"NKX6-2",203,"-",NA
"35948","chr17",17824099,17824107,"NKX6-2",333,"+",NA
"35949","chr17",17824099,17824107,"PDX1",318,"+",NA
"35950","chr17",17824099,17824107,"PRRX1",233,"+",NA
"35951","chr17",17824099,17824107,"PRRX1",233,"-",NA
"35952","chr17",17824099,17824107,"PRRX2",251,"+",NA
"35953","chr17",17824099,17824107,"RAX2",225,"-",NA
"35954","chr17",17824099,17824107,"RAX2",229,"+",NA
"35955","chr17",17824099,17824107,"SHOX",249,"-",NA
"35956","chr17",17824099,17824107,"Shox2",237,"+",NA
"35957","chr17",17824099,17824107,"Shox2",242,"-",NA
"35958","chr17",17824099,17824107,"UNCX",220,"+",NA
"35959","chr17",17824099,17824107,"UNCX",220,"-",NA
"35960","chr17",17824099,17824107,"VAX1",251,"+",NA
"35961","chr17",17824099,17824107,"VAX1",297,"-",NA
"35962","chr17",17824099,17824107,"VAX2",259,"+",NA
"35963","chr17",17824099,17824107,"VAX2",294,"-",NA
"35964","chr17",17824099,17824108,"NKX6-3",400,"+",NA
"35965","chr17",17824099,17824108,"Sox17",282,"+",NA
"35966","chr17",17824099,17824109,"DPRX",268,"-",NA
"35967","chr17",17824099,17824109,"HOXA9",331,"+",NA
"35968","chr17",17824099,17824109,"HOXB9",282,"+",NA
"35969","chr17",17824099,17824109,"HOXC10",308,"+",NA
"35970","chr17",17824099,17824109,"POU6F1(var.2)",245,"+",NA
"35971","chr17",17824099,17824109,"SOX4",251,"-",NA
"35972","chr17",17824099,17824111,"GATA4",406,"+",NA
"35973","chr17",17824100,17824108,"BARHL1",187,"-",NA
"35974","chr17",17824100,17824110,"DPRX",270,"+",NA
"35975","chr17",17824100,17824110,"GATA5",354,"-",NA
"35976","chr17",17824100,17824110,"SOX15",282,"+",NA
"35977","chr17",17824100,17824110,"Sox6",308,"+",NA
"35978","chr17",17824100,17824111,"GATA1",292,"+",NA
"35979","chr17",17824100,17824111,"GATA2",384,"+",NA
"35980","chr17",17824101,17824109,"GATA3",351,"-",NA
"35981","chr17",17824101,17824111,"BARHL2",196,"+",NA
"35982","chr17",17824101,17824111,"GSC2",261,"+",NA
"35983","chr17",17824102,17824110,"OTX1",218,"+",NA
"35984","chr17",17824102,17824110,"RHOXF1",247,"+",NA
"35985","chr17",17824107,17824115,"SOX18",178,"+",NA
"35986","chr17",17824107,17824124,"Gmeb1",273,"-",NA
"35987","chr17",17824108,17824125,"Gmeb1",265,"+",NA
"35988","chr17",17824109,17824118,"HIC2",210,"-",NA
"35989","chr17",17824110,17824119,"NFIX",284,"-",NA
"35990","chr17",17824111,17824118,"MEIS1",188,"-",NA
"35991","chr17",17824111,17824119,"SOX18",190,"-",NA
"35992","chr17",17824111,17824121,"TBX3",239,"+",NA
"35993","chr17",17824113,17824121,"NR2C2(var.2)",186,"+",NA
"35994","chr17",17824114,17824121,"MEIS1",197,"-",NA
"35995","chr17",17824114,17824122,"SOX18",200,"-",NA
"35996","chr17",17824115,17824127,"MSGN1",274,"-",NA
"35997","chr17",17824115,17824127,"MSGN1",276,"+",NA
"35998","chr17",17824116,17824125,"NKX2-8",242,"-",NA
"35999","chr17",17824116,17824127,"Isl1",267,"-",NA
"36000","chr17",17824118,17824126,"HOXA4",248,"-",NA
"36001","chr17",17824118,17824126,"HOXB4",219,"-",NA
"36002","chr17",17824118,17824126,"HOXC4",198,"-",NA
"36003","chr17",17824118,17824126,"HOXD4",211,"-",NA
"36004","chr17",17824119,17824128,"THAP1",218,"-",NA
"36005","chr17",17824120,17824128,"NR2C2(var.2)",160,"+",NA
"36006","chr17",17824124,17824134,"HLTF",235,"-",NA
"36007","chr17",17824125,17824134,"NKX2-8",205,"-",NA
"36008","chr17",17824126,17824141,"JUND(var.2)",309,"+",NA
"36009","chr17",17824127,17824136,"THAP1",223,"-",NA
"36010","chr17",17824131,17824141,"GSC2",245,"-",NA
"36011","chr17",17824131,17824142,"GATA1",316,"-",NA
"36012","chr17",17824131,17824142,"GATA2",379,"-",NA
"36013","chr17",17824131,17824143,"GATA4",344,"-",NA
"36014","chr17",17824131,17824144,"GATA6",397,"-",NA
"36015","chr17",17824132,17824140,"OTX1",218,"-",NA
"36016","chr17",17824132,17824140,"RHOXF1",247,"-",NA
"36017","chr17",17824132,17824142,"DPRX",292,"-",NA
"36018","chr17",17824132,17824142,"GATA5",339,"+",NA
"36019","chr17",17824133,17824141,"GATA3",361,"+",NA
"36020","chr17",17824133,17824143,"DPRX",386,"+",NA
"36021","chr17",17824134,17824143,"Sox17",253,"-",NA
"36022","chr17",17824134,17824144,"Dlx1",259,"-",NA
"36023","chr17",17824134,17824144,"EVX1",231,"-",NA
"36024","chr17",17824134,17824144,"EVX2",214,"-",NA
"36025","chr17",17824134,17824144,"GSX1",233,"-",NA
"36026","chr17",17824134,17824144,"HOXB3",204,"-",NA
"36027","chr17",17824134,17824144,"NOTO",236,"-",NA
"36028","chr17",17824135,17824143,"BSX",203,"-",NA
"36029","chr17",17824135,17824143,"DLX6",218,"-",NA
"36030","chr17",17824135,17824143,"Dlx3",216,"-",NA
"36031","chr17",17824135,17824143,"Dlx4",214,"-",NA
"36032","chr17",17824135,17824143,"NKX6-2",215,"-",NA
"36033","chr17",17824135,17824143,"OTX1",235,"+",NA
"36034","chr17",17824135,17824143,"SHOX",234,"+",NA
"36035","chr17",17824135,17824145,"OLIG3",267,"-",NA
